x,y,z,roll,pitch,yaw,time
0,359,0,0,1,41,184.40425205230713
0,359,0,0,1,40,184.43535947799683
0,359,0,0,1,42,184.46733379364014
0,359,0,0,1,41,184.50044751167297
0,359,0,0,1,42,184.5314965248108
0,359,0,0,2,42,184.56437945365906
0,358,0,0,1,40,184.6140296459198
0,359,0,0,1,41,184.64466261863708
0,359,0,0,2,42,184.67663407325745
0,359,0,0,1,43,184.70638585090637
0,358,0,0,1,39,184.74040937423706
0,359,0,0,1,41,184.77327299118042
0,359,0,0,1,41,184.80665063858032
0,359,0,0,1,41,184.83349204063416
0,359,0,0,1,41,184.86733102798462
0,359,0,0,1,42,184.8993399143219
0,359,0,0,1,41,184.93183779716492
0,359,0,0,1,42,184.96434450149536
0,359,0,0,1,43,185.01188158988953
0,359,0,0,1,41,185.04436206817627
0,359,0,0,1,42,185.07522010803223
0,358,0,0,1,40,185.11121678352356
0,359,0,0,1,41,185.14017868041992
0,359,0,0,2,43,185.1731595993042
0,359,0,0,1,41,185.2036395072937
0,359,0,0,1,41,185.23424625396729
0,359,0,0,1,42,185.2694492340088
0,359,0,0,1,41,185.30215406417847
0,359,0,0,2,43,185.33244824409485
0,359,0,0,1,41,185.3681719303131
0,359,0,0,1,41,185.4164228439331
0,359,0,0,1,41,185.45025944709778
0,358,0,0,1,39,185.47818303108215
0,359,0,0,2,43,185.51105666160583
0,358,0,0,1,39,185.54527592658997
0,359,0,0,1,41,185.578186750412
0,358,0,0,1,41,185.61581897735596
0,358,0,0,1,40,185.64190363883972
0,359,0,0,1,41,185.6733956336975
0,359,0,0,1,41,185.70058417320251
0,359,0,0,2,43,185.73167085647583
0,359,0,0,1,42,185.76420617103577
0,359,0,0,1,41,185.81320142745972
0,359,0,0,1,41,185.84645557403564
0,359,0,0,1,42,185.87642693519592
0,359,0,0,1,41,185.90976238250732
0,359,0,0,1,42,185.94028854370117
0,359,0,0,1,41,185.9732563495636
0,359,0,0,1,41,186.0051715373993
0,359,0,0,1,41,186.03823399543762
0,359,0,0,1,41,186.06945061683655
0,358,0,0,1,39,186.10038304328918
0,358,0,0,1,39,186.13238739967346
0,359,0,0,1,41,186.164484500885
0,358,0,0,1,40,186.21289324760437
0,359,0,0,1,41,186.2446482181549
0,358,0,0,1,39,186.2775354385376
0,359,0,0,1,42,186.3084967136383
